monto,ubicacion,usuario,metodo_pago,dispositivo,direccion_ip,hora_transaccion,fraude
971.16,Almería,fitocabanillas,transferencia,tableta,1.52.24.81,4,False
988.29,Girona,cipriano08,paypal,móvil,165.70.88.20,14,False
2.0,Ávila,ffrancisco,tarjeta_debito,PC,197.56.137.0,8,True
814.98,Soria,miriamyuste,paypal,móvil,170.37.231.171,12,False
19.24,La Rioja,bolanoscelia,tarjeta_debito,PC,40.244.239.116,4,False
673.16,Ourense,rosa48,transferencia,tableta,76.65.216.86,14,True
637.1,Asturias,quique64,transferencia,tableta,202.96.89.74,20,False
350.56,Asturias,imelda37,transferencia,PC,197.101.145.171,16,False
711.04,Teruel,violetagomez,paypal,tableta,151.234.53.87,8,False
76.48,Baleares,rosalespepe,tarjeta_credito,tableta,197.73.188.90,19,False
341.81,La Rioja,framos,paypal,PC,110.205.209.96,20,True
371.41,Álava,seve37,transferencia,móvil,204.193.142.80,2,False
53.27,Málaga,fernando44,tarjeta_credito,PC,135.49.106.96,22,True
172.75,Almería,regueraisaura,tarjeta_debito,móvil,197.46.193.230,2,True
629.83,Navarra,urbanotorrecilla,paypal,tableta,99.165.157.223,15,True
845.19,Huelva,fguerra,tarjeta_credito,móvil,221.84.65.112,10,False
79.5,Ceuta,carladiaz,tarjeta_debito,móvil,27.251.187.223,13,True
384.95,Vizcaya,genoveva90,tarjeta_credito,móvil,150.54.24.3,4,True
996.79,Alicante,qpaez,tarjeta_debito,tableta,130.120.74.20,8,False
223.85,Madrid,salesaura,tarjeta_credito,PC,139.168.153.209,14,False
952.57,Cádiz,valerosalome,paypal,PC,195.179.139.237,12,True
300.57,Vizcaya,galberdi,paypal,PC,188.132.62.197,15,True
46.78,La Rioja,narcisogibert,tarjeta_credito,tableta,155.196.13.126,12,False
377.92,Cáceres,pellicersevero,transferencia,móvil,37.10.204.155,14,False
669.77,Baleares,eliasrafaela,transferencia,tableta,135.88.28.113,7,False
782.28,Cáceres,osorioeloisa,paypal,móvil,39.147.139.95,14,False
524.28,Las Palmas,rolandoaraujo,transferencia,tableta,212.61.221.237,3,False
256.2,Segovia,alejandra11,tarjeta_debito,PC,97.238.202.142,22,False
617.49,Barcelona,ysanz,transferencia,tableta,135.148.210.50,22,False
798.21,Asturias,fannynovoa,tarjeta_debito,PC,222.128.61.100,17,False
745.46,Murcia,villalbaraimundo,transferencia,móvil,158.0.221.66,21,True
865.06,Valencia,bayonacalixto,tarjeta_credito,móvil,163.98.26.107,14,True
353.28,Jaén,gustavopiquer,paypal,PC,165.68.125.183,20,False
99.75,Ávila,zrosa,tarjeta_credito,móvil,202.5.95.214,4,True
924.22,Palencia,sanmartinaitana,tarjeta_debito,móvil,32.36.246.129,3,True
702.17,Burgos,jcuellar,transferencia,tableta,60.242.113.1,2,False
374.23,Teruel,anunez,paypal,PC,156.105.168.19,2,False
453.79,Albacete,roldanbernardino,paypal,PC,213.170.201.105,13,True
797.63,Toledo,jsolano,paypal,tableta,147.149.39.213,5,False
679.39,Huesca,andreaesparza,paypal,móvil,212.205.134.29,8,False
396.81,La Rioja,ivalencia,tarjeta_credito,tableta,142.145.61.10,4,True
969.44,Guipúzcoa,chema99,paypal,PC,114.107.201.243,1,False
895.25,Zamora,qpera,tarjeta_debito,móvil,9.159.188.196,16,True
428.28,Álava,cleto23,tarjeta_debito,móvil,222.151.121.253,3,True
769.01,Lleida,alvaro78,tarjeta_debito,PC,192.105.31.67,11,True
858.07,Teruel,javiera13,paypal,PC,71.31.123.24,17,True
664.1,Málaga,rcabo,transferencia,móvil,193.134.219.112,0,False
994.06,Valencia,cllorente,paypal,móvil,137.113.122.119,6,True
694.09,Baleares,amontalban,transferencia,tableta,211.247.191.184,21,False
4.08,Álava,lazorin,paypal,PC,17.39.243.98,7,False
569.71,Tarragona,martorellbenjamin,transferencia,móvil,213.157.121.150,17,True
124.16,Segovia,fernandezangelica,tarjeta_credito,tableta,99.1.111.252,17,True
622.53,Burgos,snavarrete,paypal,tableta,163.118.24.232,4,True
357.53,La Rioja,torrentsroberta,transferencia,tableta,195.64.104.143,9,False
204.12,Segovia,mbarragan,tarjeta_credito,tableta,56.176.231.102,7,False
871.35,Guipúzcoa,caragones,transferencia,tableta,193.255.127.43,4,False
706.37,Melilla,zcabello,tarjeta_debito,móvil,205.176.64.152,13,False
261.99,Ciudad,mireia37,tarjeta_debito,PC,106.233.131.183,1,True
232.15,Madrid,pilarlorenzo,tarjeta_credito,tableta,178.190.229.198,23,False
751.65,Zaragoza,vazqueznoa,transferencia,PC,179.116.171.121,4,False
787.29,Cáceres,lope62,paypal,móvil,134.241.76.92,20,True
528.62,Cuenca,pugaflorina,tarjeta_debito,tableta,162.86.222.216,2,True
661.92,Cádiz,tamara94,tarjeta_debito,PC,212.186.138.73,19,False
716.44,Valladolid,hervasjimena,paypal,PC,106.58.223.105,10,True
608.12,Palencia,irmaelias,tarjeta_debito,móvil,125.12.99.160,22,True
789.41,Jaén,figuerolamarciano,tarjeta_debito,PC,209.81.137.21,8,False
274.48,Asturias,felipe88,tarjeta_credito,tableta,188.17.125.211,11,False
928.61,Guadalajara,hvigil,tarjeta_credito,tableta,132.210.139.197,4,False
793.42,Cantabria,koliva,tarjeta_credito,móvil,175.85.224.74,12,True
815.07,Melilla,gdieguez,transferencia,PC,30.145.141.134,21,False
979.35,Girona,fabio37,paypal,móvil,196.0.17.97,6,False
149.02,Álava,lrosa,paypal,tableta,223.127.115.106,1,False
980.67,Navarra,yaraujo,tarjeta_debito,móvil,214.108.123.130,15,True
390.64,Santa Cruz de Tenerife,cuevasyesica,tarjeta_credito,PC,195.45.8.202,18,False
294.61,Castellón,valdesnoe,tarjeta_debito,móvil,205.106.239.5,5,True
875.49,Alicante,melisa24,tarjeta_debito,tableta,195.171.223.15,6,True
507.5,Jaén,maximiliano22,transferencia,PC,205.243.85.123,12,False
883.61,Álava,eulalia46,paypal,móvil,68.182.47.125,22,False
884.6,Badajoz,qtorre,transferencia,tableta,208.250.117.194,12,False
542.56,Castellón,colomaruperto,tarjeta_debito,móvil,161.80.162.26,11,True
558.65,Guadalajara,barberoeduardo,tarjeta_debito,PC,129.43.197.161,14,True
275.33,Valladolid,llopiscruz,transferencia,móvil,45.161.147.190,23,True
929.46,Badajoz,jordanapla,transferencia,móvil,186.48.238.158,18,True
607.87,Salamanca,mursandra,tarjeta_credito,móvil,34.58.219.241,12,True
697.11,Castellón,rociopalmer,tarjeta_credito,PC,148.175.175.111,4,True
652.36,Burgos,leivaconsuelo,transferencia,PC,67.79.42.82,20,True
46.94,Girona,wtorre,tarjeta_debito,tableta,198.170.52.13,8,False
969.5,La Rioja,reyruperta,transferencia,móvil,221.62.247.128,22,False
988.59,Murcia,sebastian39,tarjeta_debito,PC,217.169.197.61,10,True
753.92,Badajoz,graciana62,transferencia,PC,190.81.148.8,5,False
434.48,Córdoba,marina04,paypal,móvil,109.212.53.65,18,False
181.86,Albacete,cuestadomitila,transferencia,tableta,156.152.182.67,15,True
290.38,Valladolid,curro89,tarjeta_debito,tableta,170.58.139.124,14,True
389.49,Ceuta,consuelaibanez,tarjeta_debito,tableta,213.165.156.174,15,False
178.43,Navarra,abarba,transferencia,tableta,101.15.226.228,6,True
737.63,Madrid,florina63,tarjeta_debito,PC,175.135.209.212,4,False
414.42,Soria,asensioroldan,paypal,tableta,63.236.215.238,5,False
417.46,La Coruña,abellanamador,transferencia,PC,64.164.170.159,17,False
595.14,Zamora,tvicente,tarjeta_debito,tableta,186.130.108.16,16,True
131.94,Valladolid,danieltejada,tarjeta_debito,PC,213.23.178.123,8,True
370.24,Badajoz,uiniesta,transferencia,móvil,194.1.252.178,1,True
454.78,Las Palmas,leonardobarreda,tarjeta_debito,PC,133.101.39.179,22,False
202.54,Ourense,acostacipriano,transferencia,tableta,155.226.107.151,17,False
278.5,Jaén,adora83,tarjeta_credito,tableta,212.87.120.158,22,True
693.11,Toledo,carina03,paypal,PC,35.178.246.103,0,False
742.99,Barcelona,edgardo87,paypal,móvil,132.248.61.127,20,False
18.73,Santa Cruz de Tenerife,jafet92,tarjeta_credito,móvil,25.184.131.164,18,True
548.03,La Coruña,almudenasoler,tarjeta_debito,tableta,15.13.186.23,8,False
927.51,Melilla,carpiomaria-dolores,transferencia,móvil,176.194.230.18,13,False
296.18,Jaén,parejoalmudena,transferencia,móvil,167.146.125.215,17,True
772.77,Palencia,iabascal,tarjeta_debito,PC,158.204.247.17,6,False
495.25,Zamora,conchagarcia,transferencia,PC,209.69.209.69,19,False
870.71,Burgos,pjulia,tarjeta_credito,móvil,106.112.244.239,1,False
20.29,Guipúzcoa,tomasamando,paypal,PC,161.231.137.250,1,True
831.61,Ceuta,mamenhernando,paypal,tableta,187.31.155.200,20,False
463.51,Ceuta,julie48,transferencia,PC,209.29.134.151,21,False
950.83,Toledo,fidel54,tarjeta_debito,móvil,206.36.219.144,18,True
82.79,Soria,agomila,transferencia,móvil,183.229.1.71,2,True
666.99,Cádiz,quirinolloret,paypal,móvil,191.221.105.8,23,True
537.04,La Rioja,pbenavente,tarjeta_credito,PC,23.167.132.170,22,True
543.99,Zamora,caleman,tarjeta_debito,móvil,223.80.65.215,17,True
961.11,Valencia,joel21,transferencia,tableta,213.58.91.184,23,True
160.53,León,yminguez,tarjeta_debito,móvil,174.68.16.8,5,False
150.43,Tarragona,ernestoberrocal,tarjeta_credito,PC,17.222.222.212,19,False
900.47,Barcelona,ujaume,transferencia,móvil,28.106.210.228,1,True
223.74,Huelva,malenamorcillo,tarjeta_debito,tableta,200.185.140.88,19,True
830.23,Córdoba,chita45,tarjeta_debito,PC,66.116.27.104,16,False
561.57,Madrid,alepont,tarjeta_credito,PC,201.201.19.205,5,False
129.14,Madrid,solsonaandres-felipe,tarjeta_credito,PC,158.232.142.0,17,False
91.98,Guipúzcoa,sbatalla,transferencia,PC,168.186.243.251,17,True
936.01,Pontevedra,angulojacobo,transferencia,tableta,61.56.79.23,16,False
985.07,La Rioja,dmarmol,tarjeta_debito,tableta,26.65.89.21,1,False
656.99,Girona,sacristanjoan,transferencia,tableta,221.41.37.165,2,True
240.27,Córdoba,alsinavinicio,tarjeta_debito,PC,141.127.114.98,4,True
849.16,Santa Cruz de Tenerife,arellanosoledad,transferencia,móvil,45.19.8.103,18,True
125.06,Cádiz,moreno65,tarjeta_credito,tableta,192.37.232.36,15,True
46.89,Málaga,encarna79,tarjeta_credito,tableta,40.95.152.169,8,False
888.01,Zaragoza,jcoloma,transferencia,móvil,142.137.251.192,3,True
513.32,Girona,domingomoises,transferencia,PC,204.89.127.62,6,True
284.73,Almería,pilar95,transferencia,tableta,118.192.184.197,13,False
80.66,Murcia,lilianaduque,paypal,móvil,216.250.133.174,3,True
896.22,Castellón,leocadialuis,paypal,tableta,51.90.110.192,18,False
854.83,León,fito12,tarjeta_debito,PC,105.122.45.253,14,False
382.47,Ávila,gaspargimeno,tarjeta_debito,móvil,101.136.35.236,9,False
995.07,Baleares,xconesa,paypal,PC,219.61.134.180,2,False
192.95,Córdoba,luisa44,tarjeta_debito,PC,59.193.107.92,9,True
783.68,Melilla,navarrodiego,tarjeta_debito,móvil,139.91.215.4,18,True
444.45,Salamanca,elias34,tarjeta_credito,PC,149.82.61.171,13,True
219.72,Guadalajara,lespada,paypal,PC,203.79.246.90,23,True
933.14,Pontevedra,maciasberta,tarjeta_credito,móvil,136.125.1.235,16,False
398.67,Asturias,pozosebastian,tarjeta_debito,móvil,171.56.96.99,1,True
451.78,Guadalajara,tbonilla,transferencia,PC,49.173.92.239,15,False
930.97,Barcelona,basilio92,paypal,tableta,169.79.58.169,18,False
27.4,Cádiz,manugarcia,transferencia,PC,195.253.112.179,4,False
185.99,Jaén,kbermejo,transferencia,móvil,220.215.29.30,15,True
50.8,La Coruña,benaventecipriano,tarjeta_debito,móvil,213.155.64.137,21,False
204.44,Guadalajara,martorellamelia,tarjeta_credito,tableta,148.30.182.169,23,True
316.29,Madrid,gpeiro,tarjeta_debito,móvil,197.95.98.221,0,True
865.8,Segovia,illorente,tarjeta_debito,tableta,70.111.218.18,23,False
331.65,Badajoz,espiridion98,tarjeta_credito,PC,43.229.195.36,6,True
684.47,Cantabria,suarezgabino,tarjeta_credito,PC,219.137.31.242,22,False
669.86,Cáceres,bnoriega,tarjeta_debito,PC,94.158.77.177,13,False
397.16,Tarragona,rioscandido,transferencia,PC,222.99.57.187,8,True
931.71,Lugo,ncoronado,tarjeta_debito,PC,76.203.22.229,10,False
289.08,Pontevedra,ainaramata,tarjeta_debito,tableta,193.98.66.153,2,False
580.71,Granada,wasenjo,paypal,PC,109.226.111.79,3,True
441.82,Salamanca,macario26,tarjeta_credito,tableta,31.44.162.30,16,True
677.18,Burgos,smarin,tarjeta_credito,PC,220.122.237.211,17,False
630.65,Melilla,ogiralt,tarjeta_credito,móvil,201.89.152.181,10,True
25.74,Asturias,walter19,tarjeta_credito,PC,208.156.41.227,14,True
529.21,Ciudad,turjuan-carlos,paypal,tableta,178.227.193.178,7,True
610.96,Zamora,farregui,paypal,tableta,192.235.171.161,23,False
304.65,Tarragona,marianelapomares,transferencia,móvil,168.172.212.102,4,False
637.62,Pontevedra,talaverasalomon,tarjeta_debito,móvil,182.63.233.225,9,True
63.37,Castellón,flavia46,paypal,tableta,194.163.189.165,22,True
985.82,Málaga,hierroarsenio,paypal,PC,188.57.210.36,10,False
621.61,Valencia,alejocaro,tarjeta_credito,móvil,136.218.249.203,3,False
237.07,Melilla,gmarin,tarjeta_debito,PC,142.145.234.78,4,False
916.35,Huelva,nriba,paypal,PC,38.203.53.88,18,True
880.97,Cáceres,tgalan,tarjeta_debito,tableta,199.143.124.34,7,True
618.62,Ceuta,jeronimoperea,tarjeta_debito,tableta,46.232.171.80,22,True
869.51,Almería,sarnau,tarjeta_credito,tableta,149.95.138.2,11,False
446.01,Cantabria,calixta21,transferencia,tableta,172.69.28.110,10,False
144.85,Ourense,nereidaalegre,transferencia,PC,82.210.179.135,3,True
78.15,Barcelona,maxima10,tarjeta_credito,móvil,206.110.251.231,5,True
361.13,Guipúzcoa,gpiquer,paypal,tableta,188.85.164.131,11,True
14.26,Navarra,jdonaire,transferencia,móvil,208.101.81.109,16,False
53.25,Albacete,bayala,tarjeta_credito,móvil,202.108.175.81,7,False
281.47,Pontevedra,rosselloleticia,tarjeta_debito,PC,115.111.209.255,11,True
653.46,Jaén,jose-antonio47,tarjeta_credito,tableta,222.57.28.99,20,True
231.96,Segovia,iker09,transferencia,PC,213.145.224.82,16,True
914.99,Navarra,baenaaureliano,tarjeta_debito,PC,133.251.174.37,11,True
356.8,Castellón,fernando32,transferencia,tableta,192.192.167.15,8,True
612.56,Sevilla,ordonezemma,tarjeta_credito,tableta,198.194.130.219,15,False
687.1,Cantabria,paula67,transferencia,tableta,61.153.53.65,19,True
359.54,Asturias,eusebia17,transferencia,móvil,11.19.184.120,12,True
312.22,Las Palmas,antoniomoraleda,transferencia,tableta,81.225.88.195,3,True
635.8,Málaga,bustosfaustino,transferencia,tableta,117.137.227.47,18,True
979.03,La Rioja,rociogoicoechea,transferencia,móvil,111.152.12.46,15,True
939.35,Toledo,vclemente,transferencia,móvil,207.26.209.154,7,True
971.83,Ciudad,portillojuan-bautista,tarjeta_credito,móvil,28.218.161.10,17,True
939.84,Zaragoza,hgisbert,paypal,tableta,88.141.114.156,7,False
206.28,Lleida,luis-miguel36,paypal,PC,166.63.135.184,6,False
80.68,Baleares,noaalcalde,tarjeta_credito,PC,122.32.49.90,13,True
42.42,Ávila,arreguijuan-luis,tarjeta_debito,tableta,155.142.174.215,12,True
941.26,Cáceres,chucho57,tarjeta_debito,móvil,89.25.183.207,0,False
894.64,Baleares,maricruzcastello,transferencia,PC,149.204.152.241,7,True
52.71,Murcia,darino,transferencia,PC,32.20.89.70,12,False
795.44,Las Palmas,begonamarin,paypal,tableta,29.82.112.243,6,True
339.89,Palencia,tsandoval,tarjeta_credito,tableta,29.80.12.196,23,True
366.58,Ourense,qmayo,transferencia,tableta,11.192.26.77,12,False
695.72,Cuenca,alejofarre,tarjeta_credito,PC,87.212.245.4,8,False
437.86,Burgos,cervantesruben,tarjeta_credito,tableta,91.124.74.240,5,False
911.96,Murcia,maria-cristinahoyos,paypal,PC,133.79.33.162,21,True
541.2,Cantabria,solermaria-belen,tarjeta_credito,tableta,192.25.97.214,23,True
84.23,Barcelona,carrenoazahara,paypal,tableta,193.227.222.94,9,False
729.57,Badajoz,raquelbernat,tarjeta_credito,móvil,188.5.127.85,1,False
168.7,Pontevedra,brunildacardenas,paypal,móvil,196.20.102.206,10,True
13.58,Madrid,rbautista,tarjeta_debito,tableta,186.253.125.21,20,False
100.59,Teruel,eramirez,paypal,PC,181.161.103.225,12,False
868.79,Córdoba,iamo,transferencia,móvil,159.49.55.189,23,False
989.92,Alicante,ybosch,paypal,móvil,141.90.86.53,23,True
233.16,Murcia,ccabanas,tarjeta_debito,PC,219.92.110.172,23,False
959.4,Segovia,fatima20,tarjeta_credito,PC,151.168.193.161,4,False
883.19,Salamanca,qsole,tarjeta_debito,PC,211.235.213.52,12,False
496.45,Pontevedra,valeria78,transferencia,tableta,168.192.21.127,18,True
165.7,Cáceres,kgascon,paypal,móvil,133.30.221.184,11,False
964.14,Ávila,ericbusquets,transferencia,móvil,62.137.201.27,16,True
261.72,Teruel,borregoguadalupe,paypal,PC,213.150.62.232,6,False
503.33,Vizcaya,pratscristian,paypal,PC,199.105.47.62,3,True
26.24,Huesca,manuarmas,paypal,PC,201.223.64.11,17,False
791.94,León,iniestaamanda,paypal,tableta,79.185.128.132,5,True
358.34,Soria,arteagaconstanza,paypal,PC,209.188.197.79,0,True
707.83,Las Palmas,samugonzalo,tarjeta_credito,móvil,207.157.113.79,22,False
59.36,Las Palmas,colomerzaida,tarjeta_debito,móvil,58.216.29.241,8,False
895.77,León,adelardomartinez,tarjeta_credito,móvil,24.82.57.47,19,True
213.94,Murcia,francisco-javiervilanova,transferencia,tableta,85.125.234.31,2,True
356.2,Ourense,bmiranda,tarjeta_debito,tableta,128.102.204.231,7,False
13.57,Ciudad,pomareslidia,tarjeta_debito,PC,111.151.242.11,4,False
341.08,Ávila,villalbaflorina,tarjeta_debito,PC,56.2.245.127,5,True
967.27,Sevilla,emontalban,tarjeta_credito,PC,29.0.181.221,3,True
325.36,Vizcaya,lmuro,tarjeta_credito,PC,32.89.200.175,13,False
797.78,Albacete,saludboix,transferencia,PC,204.160.216.170,7,False
679.76,La Rioja,godoyloreto,tarjeta_credito,tableta,162.244.176.186,14,True
497.99,Palencia,vilarariel,transferencia,tableta,194.62.72.141,19,True
878.77,Guadalajara,andres-felipe82,paypal,tableta,130.238.68.89,10,False
415.38,Barcelona,eliseoprats,transferencia,PC,152.183.43.151,9,False
905.17,Barcelona,trueda,tarjeta_credito,PC,71.86.250.104,21,True
962.43,Valencia,virginiaclemente,transferencia,PC,134.196.159.131,15,False
595.43,Murcia,pferrandez,tarjeta_debito,PC,219.228.65.103,2,False
894.97,Jaén,lgimenez,tarjeta_debito,tableta,122.1.123.76,20,True
886.83,Burgos,luzofelia,transferencia,PC,82.141.153.27,12,True
606.73,Ceuta,dbeltran,transferencia,móvil,211.212.46.43,1,True
66.08,Tarragona,ballesterazahara,tarjeta_credito,PC,51.235.51.14,1,False
41.3,Murcia,hespejo,tarjeta_credito,tableta,8.159.88.89,4,True
43.45,Navarra,georginabarbera,transferencia,tableta,182.68.125.75,7,False
392.75,Palencia,enriquezfito,tarjeta_debito,PC,194.177.24.177,11,True
991.72,La Rioja,bsaura,tarjeta_credito,PC,77.244.228.207,9,True
983.62,Álava,acapdevila,tarjeta_debito,móvil,126.208.218.43,18,True
740.07,Salamanca,expositoemperatriz,tarjeta_credito,tableta,138.252.230.68,1,False
560.82,Soria,eulalia79,tarjeta_debito,tableta,201.117.203.187,5,True
509.52,Palencia,mirandajulieta,tarjeta_debito,tableta,79.67.120.237,15,True
553.96,Pontevedra,tmosquera,tarjeta_credito,tableta,220.162.7.153,13,True
783.11,León,jennifer63,transferencia,PC,118.147.12.167,11,False
322.47,Castellón,gomisjuanita,tarjeta_credito,PC,197.39.72.146,8,True
473.18,Tarragona,jesus26,tarjeta_credito,móvil,219.111.240.5,2,False
959.44,Segovia,mguzman,paypal,móvil,92.187.124.75,16,False
242.08,Toledo,daniel54,tarjeta_credito,PC,205.68.116.36,8,False
219.89,Navarra,joelalegre,tarjeta_credito,PC,211.171.22.150,21,False
695.43,Melilla,rojasvenceslas,tarjeta_credito,PC,139.217.248.95,16,False
676.8,Segovia,azucena37,transferencia,móvil,209.65.68.198,19,True
120.8,Zamora,erasmolarranaga,tarjeta_credito,móvil,178.22.149.151,21,True
471.68,Córdoba,florentinacabezas,paypal,tableta,201.213.79.129,9,False
797.09,Zaragoza,macariocarmona,tarjeta_debito,tableta,209.254.99.75,10,False
205.68,Cuenca,silvia09,tarjeta_debito,PC,132.199.67.94,23,True
267.24,Sevilla,icoca,transferencia,móvil,92.70.52.139,2,False
537.33,Madrid,kvizcaino,paypal,PC,135.95.20.124,6,True
394.73,Asturias,calvetdionisio,paypal,tableta,9.63.211.97,5,True
562.44,Ceuta,yblasco,transferencia,móvil,221.112.91.123,2,True
377.79,Sevilla,maria-cristina17,tarjeta_debito,tableta,114.216.108.32,20,False
928.12,Sevilla,eescamilla,transferencia,móvil,201.61.141.169,23,True
565.21,Granada,gasconnorberto,transferencia,PC,187.180.116.233,2,False
471.63,Navarra,benito13,transferencia,tableta,196.142.12.142,2,True
708.96,Guadalajara,rivasjose,tarjeta_debito,PC,199.142.77.219,16,True
555.77,Asturias,xesparza,paypal,PC,157.120.8.44,17,True
56.64,Salamanca,conradopenas,transferencia,tableta,212.137.193.57,16,False
203.23,Granada,kllabres,tarjeta_credito,tableta,211.250.126.126,0,False
490.84,Segovia,graciano32,paypal,PC,64.131.46.109,23,True
799.63,León,vicentamoya,tarjeta_debito,móvil,183.159.235.141,17,True
11.06,Castellón,jeronimo30,paypal,tableta,1.122.237.150,21,False
663.63,Ourense,vromeu,paypal,tableta,117.98.210.25,11,True
382.75,Huelva,aguedairiarte,transferencia,móvil,117.66.204.225,0,True
829.6,Pontevedra,josepbanos,paypal,tableta,23.13.64.60,22,True
374.68,Teruel,rodolfoaguilar,transferencia,tableta,104.165.225.49,3,False
725.58,Lugo,anguloalex,tarjeta_credito,PC,59.99.220.147,23,True
